Year,State,Ag District,Ag District Code,County,County ANSI,Commodity,Data Item,Domain,Value,CV (%)
1988,TEXAS,SOUTH CENTRAL,81,KARNES,255,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,42.3,
1988,TEXAS,SOUTH CENTRAL,81,LAVACA,285,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,73.2,
1988,TEXAS,SOUTH CENTRAL,81,LEE,287,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,58.3,
1988,TEXAS,SOUTH CENTRAL,81,MEDINA,325,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,43.6,
1988,TEXAS,SOUTH CENTRAL,81,OTHER (COMBINED) COUNTIES,,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,50,
1988,TEXAS,SOUTH CENTRAL,81,TRAVIS,453,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,74.3,
1988,TEXAS,SOUTH CENTRAL,81,WILSON,493,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,48.2,
1988,TEXAS,SOUTH TEXAS,96,ATASCOSA,13,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,38.8,
1988,TEXAS,SOUTH TEXAS,96,BROOKS,47,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,67.7,
1988,TEXAS,SOUTH TEXAS,96,DUVAL,131,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,37.2,
1988,TEXAS,SOUTH TEXAS,96,FRIO,163,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,51.7,
1988,TEXAS,SOUTH TEXAS,96,JIM WELLS,249,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,38.4,
1988,TEXAS,SOUTH TEXAS,96,LA SALLE,283,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,42.7,
1988,TEXAS,SOUTH TEXAS,96,LIVE OAK,297,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,33.5,
1988,TEXAS,SOUTH TEXAS,96,MAVERICK,323,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,45,
1988,TEXAS,SOUTH TEXAS,96,MCMULLEN,311,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,39.4,
1988,TEXAS,SOUTH TEXAS,96,OTHER (COMBINED) COUNTIES,,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,39.7,
1988,TEXAS,SOUTH TEXAS,96,WEBB,479,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,39.4,
1988,TEXAS,SOUTH TEXAS,96,ZAVALA,507,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,42.1,
1988,TEXAS,SOUTHERN HIGH PLAINS,12,ANDREWS,3,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,37.6,
1988,TEXAS,SOUTHERN HIGH PLAINS,12,BAILEY,17,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,43.4,
1988,TEXAS,SOUTHERN HIGH PLAINS,12,COCHRAN,79,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,41.1,
1988,TEXAS,SOUTHERN HIGH PLAINS,12,CROSBY,107,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,48.3,
1988,TEXAS,SOUTHERN HIGH PLAINS,12,DAWSON,115,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,34.2,
1988,TEXAS,SOUTHERN HIGH PLAINS,12,GAINES,165,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,41.5,
1988,TEXAS,SOUTHERN HIGH PLAINS,12,GLASSCOCK,173,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,28.7,
1988,TEXAS,SOUTHERN HIGH PLAINS,12,HOCKLEY,219,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,38.5,
1988,TEXAS,SOUTHERN HIGH PLAINS,12,HOWARD,227,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,42.2,
1988,TEXAS,SOUTHERN HIGH PLAINS,12,LAMB,279,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,47.7,
1988,TEXAS,SOUTHERN HIGH PLAINS,12,LUBBOCK,303,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,49.7,
1988,TEXAS,SOUTHERN HIGH PLAINS,12,LYNN,305,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,41.3,
1988,TEXAS,SOUTHERN HIGH PLAINS,12,MARTIN,317,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,30.6,
1988,TEXAS,SOUTHERN HIGH PLAINS,12,OTHER (COMBINED) COUNTIES,,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,45,
1988,TEXAS,SOUTHERN HIGH PLAINS,12,TERRY,445,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,40.2,
1988,TEXAS,SOUTHERN HIGH PLAINS,12,YOAKUM,501,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,37.2,
1988,TEXAS,SOUTHERN LOW PLAINS,22,COLEMAN,83,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,20,
1988,TEXAS,SOUTHERN LOW PLAINS,22,FISHER,151,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,38.6,
1988,TEXAS,SOUTHERN LOW PLAINS,22,HASKELL,207,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,31.6,
1988,TEXAS,SOUTHERN LOW PLAINS,22,JONES,253,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,36.2,
1988,TEXAS,SOUTHERN LOW PLAINS,22,KNOX,275,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,48.8,
1988,TEXAS,SOUTHERN LOW PLAINS,22,MITCHELL,335,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,32.7,
1988,TEXAS,SOUTHERN LOW PLAINS,22,NOLAN,353,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,36.6,
1988,TEXAS,SOUTHERN LOW PLAINS,22,OTHER (COMBINED) COUNTIES,,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,42,
1988,TEXAS,SOUTHERN LOW PLAINS,22,RUNNELS,399,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,28.2,
1988,TEXAS,SOUTHERN LOW PLAINS,22,SCURRY,415,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,30,
1988,TEXAS,SOUTHERN LOW PLAINS,22,STONEWALL,433,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,35,
1988,TEXAS,SOUTHERN LOW PLAINS,22,TAYLOR,441,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,40.8,
1988,TEXAS,TRANS-PECOS,60,CULBERSON,109,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,52,
1988,TEXAS,TRANS-PECOS,60,JEFF DAVIS,243,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,55.3,
1988,TEXAS,TRANS-PECOS,60,OTHER (COMBINED) COUNTIES,,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,57.5,
1988,TEXAS,UPPER COAST,90,BRAZORIA,39,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,68.2,
1988,TEXAS,UPPER COAST,90,CALHOUN,57,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,84.5,
1988,TEXAS,UPPER COAST,90,FORT BEND,157,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,80.7,
1988,TEXAS,UPPER COAST,90,HARRIS,201,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,55.6,
1988,TEXAS,UPPER COAST,90,JACKSON,239,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,92.9,
1988,TEXAS,UPPER COAST,90,LIBERTY,291,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,55.3,
1988,TEXAS,UPPER COAST,90,MATAGORDA,321,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,98.9,
1988,TEXAS,UPPER COAST,90,OTHER (COMBINED) COUNTIES,,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,78.3,
1988,TEXAS,UPPER COAST,90,VICTORIA,469,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,85.3,
1988,TEXAS,UPPER COAST,90,WHARTON,481,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,88.8,
1987,TEXAS,BLACKLANDS,40,BELL,27,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,58.2,
1987,TEXAS,BLACKLANDS,40,BOSQUE,35,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,36.3,
1987,TEXAS,BLACKLANDS,40,COLLIN,85,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,50,
1987,TEXAS,BLACKLANDS,40,COOKE,97,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,64,
1987,TEXAS,BLACKLANDS,40,CORYELL,99,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,57.2,
1987,TEXAS,BLACKLANDS,40,DALLAS,113,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,48.8,
1987,TEXAS,BLACKLANDS,40,DELTA,119,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,54.5,
1987,TEXAS,BLACKLANDS,40,DENTON,121,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,55.9,
1987,TEXAS,BLACKLANDS,40,ELLIS,139,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,47.1,
1987,TEXAS,BLACKLANDS,40,FALLS,145,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,59.9,
1987,TEXAS,BLACKLANDS,40,FANNIN,147,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,59,
1987,TEXAS,BLACKLANDS,40,GRAYSON,181,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,66.4,
1987,TEXAS,BLACKLANDS,40,HAMILTON,193,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,42.2,
1987,TEXAS,BLACKLANDS,40,HILL,217,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,60.1,
1987,TEXAS,BLACKLANDS,40,HUNT,231,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,56.4,
1987,TEXAS,BLACKLANDS,40,JOHNSON,251,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,54.6,
1987,TEXAS,BLACKLANDS,40,KAUFMAN,257,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,50,
1987,TEXAS,BLACKLANDS,40,LAMAR,277,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,64.7,
1987,TEXAS,BLACKLANDS,40,LIMESTONE,293,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,49.8,
1987,TEXAS,BLACKLANDS,40,MCLENNAN,309,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,59.7,
1987,TEXAS,BLACKLANDS,40,MILAM,331,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,64.1,
1987,TEXAS,BLACKLANDS,40,NAVARRO,349,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,46.7,
1987,TEXAS,BLACKLANDS,40,ROCKWALL,397,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,65.2,
1987,TEXAS,BLACKLANDS,40,TARRANT,439,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,40.3,
1987,TEXAS,BLACKLANDS,40,WILLIAMSON,491,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,64,
1987,TEXAS,COASTAL BEND,82,ARANSAS,7,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,69.3,
1987,TEXAS,COASTAL BEND,82,KLEBERG,273,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,55.7,
1987,TEXAS,COASTAL BEND,82,NUECES,355,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,73.4,
1987,TEXAS,COASTAL BEND,82,REFUGIO,391,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,80.4,
1987,TEXAS,COASTAL BEND,82,SAN PATRICIO,409,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,75.7,
1987,TEXAS,CROSS TIMBERS,30,BROWN,49,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,46.7,
1987,TEXAS,CROSS TIMBERS,30,CALLAHAN,59,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,27.1,
1987,TEXAS,CROSS TIMBERS,30,COMANCHE,93,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,44.8,
1987,TEXAS,CROSS TIMBERS,30,EASTLAND,133,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,30.5,
1987,TEXAS,CROSS TIMBERS,30,ERATH,143,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,28.6,
1987,TEXAS,CROSS TIMBERS,30,MILLS,333,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,35,
1987,TEXAS,CROSS TIMBERS,30,OTHER (COMBINED) COUNTIES,,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,30.7,
1987,TEXAS,CROSS TIMBERS,30,PARKER,367,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,40,
1987,TEXAS,CROSS TIMBERS,30,SHACKELFORD,417,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,20,
1987,TEXAS,CROSS TIMBERS,30,STEPHENS,429,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,33.3,
1987,TEXAS,CROSS TIMBERS,30,THROCKMORTON,447,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,45,
1987,TEXAS,CROSS TIMBERS,30,WISE,497,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,31.4,
1987,TEXAS,CROSS TIMBERS,30,YOUNG,503,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,20.5,
1987,TEXAS,EAST TEXAS NORTH,51,ANDERSON,1,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,61.2,
1987,TEXAS,EAST TEXAS NORTH,51,BOWIE,37,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,61.1,
1987,TEXAS,EAST TEXAS NORTH,51,HOPKINS,223,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,48.1,
1987,TEXAS,EAST TEXAS NORTH,51,HOUSTON,225,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,54.5,
1987,TEXAS,EAST TEXAS NORTH,51,OTHER (COMBINED) COUNTIES,,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,61.5,
1987,TEXAS,EAST TEXAS NORTH,51,RED RIVER,387,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,82.6,
1987,TEXAS,EAST TEXAS SOUTH,52,BRAZOS,41,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,53.6,
1987,TEXAS,EAST TEXAS SOUTH,52,OTHER (COMBINED) COUNTIES,,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,50.4,
1987,TEXAS,EAST TEXAS SOUTH,52,ROBERTSON,395,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,56.3,
1987,TEXAS,EDWARDS PLATEAU,70,COKE,81,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,55.2,
1987,TEXAS,EDWARDS PLATEAU,70,CONCHO,95,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,50.9,
1987,TEXAS,EDWARDS PLATEAU,70,GILLESPIE,171,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,41,
1987,TEXAS,EDWARDS PLATEAU,70,LAMPASAS,281,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,56.2,
1987,TEXAS,EDWARDS PLATEAU,70,MCCULLOCH,307,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,36.7,
1987,TEXAS,EDWARDS PLATEAU,70,OTHER (COMBINED) COUNTIES,,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,47.5,
1987,TEXAS,EDWARDS PLATEAU,70,REAGAN,383,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,43.6,
1987,TEXAS,EDWARDS PLATEAU,70,SCHLEICHER,413,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,41.5,
1987,TEXAS,EDWARDS PLATEAU,70,TOM GREEN,451,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,49.8,
1987,TEXAS,EDWARDS PLATEAU,70,UVALDE,463,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,62.5,
1987,TEXAS,LOWER VALLEY,97,CAMERON,61,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,73.8,
1987,TEXAS,LOWER VALLEY,97,HIDALGO,215,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,74.2,
1987,TEXAS,LOWER VALLEY,97,STARR,427,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,64.2,
1987,TEXAS,LOWER VALLEY,97,WILLACY,489,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,85.3,
1987,TEXAS,NORTHERN HIGH PLAINS,11,ARMSTRONG,11,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,62.9,
1987,TEXAS,NORTHERN HIGH PLAINS,11,BRISCOE,45,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,58.5,
1987,TEXAS,NORTHERN HIGH PLAINS,11,CARSON,65,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,74.6,
1987,TEXAS,NORTHERN HIGH PLAINS,11,CASTRO,69,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,75.2,
1987,TEXAS,NORTHERN HIGH PLAINS,11,DALLAM,111,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,55.3,
1987,TEXAS,NORTHERN HIGH PLAINS,11,DEAF SMITH,117,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,88.4,
1987,TEXAS,NORTHERN HIGH PLAINS,11,FLOYD,153,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,73.1,
1987,TEXAS,NORTHERN HIGH PLAINS,11,GRAY,179,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,67.8,
1987,TEXAS,NORTHERN HIGH PLAINS,11,HALE,189,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,78,
1987,TEXAS,NORTHERN HIGH PLAINS,11,HANSFORD,195,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,93.7,
1987,TEXAS,NORTHERN HIGH PLAINS,11,HARTLEY,205,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,52.8,
1987,TEXAS,NORTHERN HIGH PLAINS,11,HEMPHILL,211,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,51.7,
1987,TEXAS,NORTHERN HIGH PLAINS,11,HUTCHINSON,233,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,86,
1987,TEXAS,NORTHERN HIGH PLAINS,11,LIPSCOMB,295,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,51.4,
1987,TEXAS,NORTHERN HIGH PLAINS,11,MOORE,341,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,93.8,
1987,TEXAS,NORTHERN HIGH PLAINS,11,OCHILTREE,357,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,80.4,
1987,TEXAS,NORTHERN HIGH PLAINS,11,OLDHAM,359,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,47.9,
1987,TEXAS,NORTHERN HIGH PLAINS,11,PARMER,369,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,80.3,
1987,TEXAS,NORTHERN HIGH PLAINS,11,POTTER,375,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,71.5,
1987,TEXAS,NORTHERN HIGH PLAINS,11,RANDALL,381,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,68.5,
1987,TEXAS,NORTHERN HIGH PLAINS,11,ROBERTS,393,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,70.1,
1987,TEXAS,NORTHERN HIGH PLAINS,11,SHERMAN,421,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,62.9,
1987,TEXAS,NORTHERN HIGH PLAINS,11,SWISHER,437,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,76.9,
1987,TEXAS,NORTHERN LOW PLAINS,21,BORDEN,33,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,25.4,
1987,TEXAS,NORTHERN LOW PLAINS,21,CHILDRESS,75,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,40.5,
1987,TEXAS,NORTHERN LOW PLAINS,21,COLLINGSWORTH,87,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,42.1,
1987,TEXAS,NORTHERN LOW PLAINS,21,COTTLE,101,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,25.5,
1987,TEXAS,NORTHERN LOW PLAINS,21,DICKENS,125,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,53.5,
1987,TEXAS,NORTHERN LOW PLAINS,21,DONLEY,129,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,48,
1987,TEXAS,NORTHERN LOW PLAINS,21,GARZA,169,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,55,
1987,TEXAS,NORTHERN LOW PLAINS,21,HALL,191,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,44.6,
1987,TEXAS,NORTHERN LOW PLAINS,21,HARDEMAN,197,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,48.9,
1987,TEXAS,NORTHERN LOW PLAINS,21,KENT,263,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,20.8,
1987,TEXAS,NORTHERN LOW PLAINS,21,MOTLEY,345,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,26.9,
1987,TEXAS,NORTHERN LOW PLAINS,21,OTHER (COMBINED) COUNTIES,,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,40,
1987,TEXAS,NORTHERN LOW PLAINS,21,WHEELER,483,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,41.7,
1987,TEXAS,NORTHERN LOW PLAINS,21,WICHITA,485,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,37.4,
1987,TEXAS,NORTHERN LOW PLAINS,21,WILBARGER,487,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,29.7,
